first_name,last_name,date_of_birth,gender,position,department,hire_date,salary,performance_rating,salary_increase,absenteeism_days,overtime_hours,satisfaction_score,feedback_text,will_leave
John,Williams,2005-07-26,1,Developer,HR,2020-12-02,57411.78296597116,2.584357139394736,0.15730517742071826,0,14,3.8816305068559473,Good,0.0
Emily,Johnson,1990-04-15,0,Manager,IT,2020-01-15,84226.02272172557,3.6624044672367684,0.1776418386428298,5,15,5.035670569143396,Good,0.0
Emily,Johnson,1966-06-07,0,Developer,IT,2019-09-13,92156.04678732074,5.620910474132381,0.13012130465042068,11,8,4.963911135904414,Average,0.0
Alex,Johnson,1968-07-03,0,Developer,HR,2020-04-13,118523.75697648968,7.006160467453564,0.00876937049932598,29,17,6.609829903831518,Poor,0.0
Jane,Smith,1999-09-22,0,Developer,HR,2022-09-17,53642.39788920047,2.482459722486828,0.13782867139606755,22,3,5.351698606284743,Average,1.0
Emily,Smith,1965-04-21,0,Manager,Finance,2020-01-14,97716.83098908083,7.779816386913314,0.1432650686952056,12,8,6.780503471564034,Poor,0.0
Emily,Johnson,1989-08-13,0,Manager,IT,2021-02-03,54968.40613208812,6.785218451458742,0.13856023972598175,15,4,4.081006742148917,Good,1.0
John,Johnson,1993-09-16,1,Analyst,HR,2022-03-08,76134.45477194292,9.408428123174891,0.10454613561137092,4,12,3.4020935928889466,Poor,0.0
Alex,Williams,2000-07-28,0,Analyst,IT,2023-02-17,99128.04405767999,7.725021805797282,0.0623406642985624,5,7,8.540572428149666,Average,1.0
John,Johnson,1992-03-16,0,Analyst,Finance,2022-07-27,67298.68312203328,7.205807880148736,0.06879592726327403,19,12,9.970149501412116,Good,1.0
Alex,Johnson,2004-06-26,1,Analyst,Finance,2022-09-25,30587.286938599827,5.315673134002184,0.003170709074713396,8,12,4.300768687833461,Average,1.0
Jane,Williams,1979-01-12,0,Analyst,Finance,2021-08-14,113007.69979352262,4.833038395330136,0.19710482665104362,17,18,2.596685231090641,Average,1.0
John,Smith,1965-11-12,1,Analyst,Finance,2022-08-22,114031.10155196417,5.881479041713948,0.10549129274434643,3,10,1.007105599838969,Average,1.0
Emily,Johnson,1965-01-30,0,Developer,HR,2020-03-31,95428.01275755878,6.218508144529814,0.032503128951423065,11,4,2.2012199135391564,Poor,1.0
Alex,Williams,1966-03-10,0,Manager,IT,2022-03-12,96747.40367558588,3.723763065731331,0.13247437198255071,24,11,7.193058932857152,Good,0.0
Emily,Smith,1980-04-02,1,Developer,HR,2023-04-30,116524.42231293437,6.424029648500546,0.11189505189126925,15,14,1.7285473182012048,Good,0.0
Alex,Williams,1968-08-15,0,Developer,HR,2023-10-29,100913.78445939902,8.563602983404063,0.12960633146617237,22,0,3.6869313338394756,Good,1.0
Alex,Johnson,1996-04-05,0,Developer,Finance,2022-10-07,69361.28151893354,9.393769562985861,0.1264944404822955,3,11,1.1170919208328545,Poor,1.0
Alex,Johnson,1983-05-16,1,Developer,IT,2023-02-26,82328.24053821784,5.940392720494039,0.04386408024227642,3,9,6.870376053493932,Good,0.0
Emily,Smith,1968-12-08,0,Developer,Finance,2019-09-18,54242.3730597184,8.2059754737278,0.09077372399918722,9,12,3.865168199224098,Good,0.0
Alex,Williams,1991-08-28,1,Manager,Finance,2022-03-29,51530.08922992722,4.736923810158976,0.12301825747399767,17,0,5.135520399132857,Poor,0.0
Alex,Williams,1981-09-27,0,Analyst,IT,2021-03-02,81012.54945094194,4.1898159278864755,0.07622937640694712,6,6,7.548213899214496,Good,0.0
Jane,Williams,1971-06-27,0,Developer,IT,2024-07-18,66469.36109693508,2.129717631050883,0.16272314519614386,21,5,5.754039469544412,Poor,0.0
Alex,Doe,1997-12-24,1,Developer,HR,2019-11-05,67003.40391061248,3.1291113268999005,0.14599864492899273,10,1,7.122139784594047,Good,1.0
Emily,Johnson,1973-03-09,1,Manager,Finance,2019-12-17,40652.60050661682,6.811832601442293,0.050016493782788364,27,7,5.610703248239198,Good,1.0
Jane,Williams,1976-04-11,1,Developer,Finance,2020-02-12,66845.02180650766,3.6089261158047368,0.0029030189055217594,23,11,4.620472906882902,Average,1.0
Jane,Williams,1965-08-17,0,Analyst,HR,2021-02-01,99883.81931841001,7.742420408588785,0.06575485749851816,16,1,8.841382167431416,Good,1.0
Emily,Williams,1964-11-11,1,Developer,HR,2024-02-28,97200.38683079733,1.8443968515589884,0.1025167806265021,2,12,8.403831344745004,Poor,0.0
Jane,Johnson,1967-02-06,1,Manager,IT,2022-07-15,36768.18258865222,7.370055805262343,0.09660237110967573,6,5,5.414089676678063,Poor,0.0
Emily,Johnson,1987-01-23,0,Analyst,Finance,2024-06-18,98309.6186241655,5.307803834954724,0.008932243275779751,28,15,8.164616728572437,Poor,1.0
Alex,Williams,1994-10-08,1,Manager,Finance,2024-01-30,68899.18688265211,7.117532164015824,0.12180578894138316,8,12,2.0238576292409447,Average,0.0
Alex,Williams,2002-11-11,1,Manager,Finance,2021-09-02,58269.88371804336,6.701177073121953,0.02116007188482798,20,14,1.855362165864575,Average,1.0
John,Johnson,1990-11-28,1,Analyst,HR,2022-10-09,40970.02908723231,5.587813602107842,0.1170521751019693,5,14,5.2782316091278165,Poor,1.0
Jane,Smith,1975-07-02,0,Developer,IT,2023-04-03,111394.30211989711,9.71934797335039,0.19837857146392837,9,18,3.509847336348684,Poor,0.0
Jane,Johnson,1971-12-24,1,Manager,Finance,2023-12-01,112238.85029734188,8.919366072745362,0.19994825445161854,10,6,6.2781356113731785,Poor,1.0
Emily,Doe,1979-03-04,0,Analyst,IT,2023-03-21,32951.98868492064,4.783018502759491,0.17902000581324887,26,18,3.332938003947878,Poor,0.0
Jane,Johnson,1984-11-17,0,Developer,IT,2020-06-09,31653.448908429396,3.4346960215466193,0.16094519674828622,4,2,7.194636985845295,Average,0.0
Alex,Doe,1968-05-01,0,Manager,IT,2021-07-20,88929.81761558342,3.0558326707757812,0.05480235607710951,1,17,2.051236969605568,Average,0.0
Emily,Johnson,1975-04-02,0,Developer,HR,2024-01-13,96189.29345029677,3.7314660861011366,0.06906879558526605,16,19,7.80884725145776,Good,1.0
Emily,Johnson,2004-02-06,1,Developer,HR,2022-07-02,105873.32522349329,4.589393742316516,0.10442529868643538,22,7,5.258918681959589,Poor,1.0
Jane,Williams,1975-09-24,1,Manager,Finance,2020-01-19,60281.50463194911,6.302407396544094,0.09088446383190824,18,13,2.9221057030257307,Good,0.0
Emily,Johnson,1987-07-06,0,Manager,Finance,2020-06-20,101450.60896750652,8.869730987768307,0.17020075335944984,2,17,3.4214700586794664,Average,1.0
Alex,Williams,1969-06-17,0,Developer,HR,2021-07-01,109907.34147619974,1.9203785289740445,0.14882533714287405,4,14,3.4424936941308832,Good,1.0
Emily,Johnson,2002-06-13,0,Analyst,IT,2020-04-02,116423.97226428599,7.238524242284614,0.16027430709272736,0,18,4.0268145475446,Good,0.0
Jane,Williams,2001-08-12,0,Manager,Finance,2022-07-11,114424.84681985367,2.3782132054396348,0.0019693650024021903,6,16,8.38249173791789,Average,0.0
Jane,Johnson,1979-03-14,0,Manager,HR,2020-01-25,59808.747209566944,3.542488539588681,0.11103194595803097,27,14,5.795887912270727,Average,0.0
John,Johnson,1977-02-21,1,Developer,HR,2023-10-25,110366.81325343446,5.0314927618693295,0.10609463743955845,22,5,1.468412548805183,Average,1.0
John,Williams,1984-11-26,0,Manager,HR,2023-09-16,58816.75974636498,9.22100228628031,0.0818450960383592,27,0,3.228080573276062,Average,1.0
Emily,Smith,1986-01-21,1,Analyst,Finance,2021-06-30,68512.32211690069,2.777262253171147,0.1253317278182682,17,13,2.12897606005468,Average,0.0
Jane,Doe,1990-11-27,1,Analyst,HR,2024-02-27,58148.46546796343,8.441264015029295,0.11899069775616211,15,17,9.904065740556614,Good,0.0
Alex,Doe,1994-07-11,0,Analyst,HR,2023-06-10,53607.443824599555,8.54999109213197,0.006464653065218063,1,8,6.1041583677913565,Average,0.0
Jane,Doe,1969-09-08,1,Manager,IT,2023-05-27,65662.26121347654,9.674358950693625,0.10779617489002412,9,15,2.0824386681574616,Average,0.0
Alex,Smith,1971-03-20,1,Developer,IT,2020-10-10,40299.43471651633,3.748894894790838,0.15625139075657046,14,18,7.04980597208601,Poor,1.0
Emily,Williams,1971-02-03,1,Analyst,HR,2021-09-19,64646.28503738014,4.6206521026868685,0.15665801848777328,20,18,2.1399028556247455,Poor,0.0
John,Doe,1966-11-24,1,Analyst,HR,2022-09-17,102513.43132330832,1.9735244879568339,0.19733935921608478,0,3,6.857797557287267,Average,1.0
Alex,Johnson,1974-01-22,1,Developer,HR,2022-11-10,51240.713729134084,7.57463188623694,0.00806504794419014,24,14,1.061093566212308,Good,0.0
Alex,Doe,1978-12-21,1,Developer,Finance,2023-03-02,114251.30143861212,5.6814420072195615,0.07296361926157138,27,5,4.554912434941292,Good,1.0
Jane,Smith,1998-12-16,1,Developer,IT,2020-09-02,81947.97717803053,1.5930294852877545,0.03825783133930288,2,0,9.432543285178259,Good,1.0
John,Smith,1980-05-23,0,Developer,Finance,2024-01-08,57487.21486884762,2.4189492411721716,0.03480208960322484,23,15,1.142542638503868,Good,1.0
Emily,Smith,1981-02-01,0,Manager,Finance,2023-11-18,95394.3993598682,9.358564323496019,0.16086094259110337,1,6,3.2428339353215856,Poor,0.0
Jane,Johnson,1988-05-02,1,Analyst,Finance,2024-05-18,68104.80741607156,1.040540328822598,0.06265520222763575,6,4,1.9157907565091417,Average,1.0
Alex,Doe,1984-03-27,1,Manager,IT,2020-12-09,59965.5222266136,7.024708578282791,0.043227162462184145,4,2,9.218853656327552,Poor,1.0
Emily,Williams,2001-10-24,1,Manager,IT,2021-12-26,107386.90413016095,3.2663323180821853,0.19620589782301523,24,7,8.141836620059479,Average,0.0
Alex,Smith,1993-08-17,1,Analyst,Finance,2023-05-23,83699.21027973812,6.443215856595675,0.09602524580284184,8,6,1.5644995427301291,Average,1.0
Alex,Johnson,1981-04-25,1,Developer,IT,2022-03-28,96798.09082090193,5.587619590035434,0.08448915800617583,8,12,1.2380221233790072,Good,1.0
John,Johnson,1990-10-24,0,Analyst,HR,2022-11-25,101716.33590949108,2.148113362278558,0.18066022547775187,9,12,9.077757601391781,Good,1.0
Emily,Smith,1982-05-07,1,Developer,IT,2019-09-19,105274.58120681031,8.471733067626143,0.1912265712684738,21,1,2.869935664957555,Good,0.0
Jane,Doe,1989-04-14,1,Manager,Finance,2021-10-18,33629.714494636166,2.8102288833133953,0.035725775350859905,18,15,4.766045474579123,Poor,0.0
Jane,Johnson,1974-02-28,1,Developer,HR,2024-03-19,115120.61816168601,9.368726504505048,0.0762830687566713,24,11,1.5330097485694671,Poor,0.0
Jane,Williams,2006-06-06,0,Manager,IT,2021-07-21,48983.460249586074,7.052701638143255,0.14085181490048393,20,3,9.132560828188396,Poor,1.0
Jane,Smith,1965-10-14,1,Developer,IT,2024-02-24,100722.7635819915,5.162111353586331,0.18819315756855878,10,16,5.163573447403566,Good,1.0
Alex,Williams,1965-05-17,1,Analyst,HR,2023-08-05,109182.93921477167,1.4057997040485093,0.14624422197464926,7,6,1.8825206370621181,Good,1.0
Emily,Johnson,1986-09-07,0,Manager,IT,2022-06-24,105003.98619884974,4.132242668698474,0.1784305833739922,28,5,5.75026627202947,Good,1.0
Emily,Doe,1969-01-31,1,Manager,IT,2024-01-12,93352.2083515297,6.857224211290417,0.19357247023264262,16,13,5.039485238625836,Poor,0.0
John,Williams,1998-04-22,1,Developer,Finance,2023-05-04,82266.34258176167,4.493197729020244,0.03415205669007713,26,2,2.445428317866841,Poor,1.0
John,Doe,1991-04-26,0,Analyst,IT,2022-08-09,80614.0542345962,7.037440126983418,0.14061878075188658,12,11,1.8117613018021994,Poor,0.0
Jane,Williams,1970-02-16,0,Analyst,IT,2021-07-03,93369.39246944731,6.307561324688192,0.08998255621710108,23,15,9.611521007887568,Good,1.0
Jane,Johnson,1996-09-09,0,Manager,HR,2022-07-31,104924.88308873695,8.657006412993944,0.08478610700593325,17,11,4.419639570337773,Good,1.0
Alex,Williams,1970-10-02,0,Analyst,Finance,2022-05-07,115971.84914586094,8.989519581039886,0.06363749589127775,10,15,7.71303038558934,Good,1.0
Jane,Williams,2004-12-17,1,Analyst,HR,2022-11-16,100498.52011974252,3.415058121471917,0.13959435818472274,12,15,2.1729155203209536,Poor,1.0
Alex,Doe,1978-07-27,0,Manager,IT,2023-07-22,60043.342053831366,7.549357330548704,0.13385141851592966,14,12,6.886207698928844,Good,1.0
John,Williams,1970-03-25,0,Manager,HR,2020-01-14,57875.53653547786,3.177645721070464,0.0556930581830692,14,16,7.253386568845486,Poor,0.0
John,Williams,1981-03-29,0,Developer,HR,2023-06-20,105903.5988607505,2.8339843077195734,0.1485797628196864,12,7,3.433449117795907,Poor,1.0
Alex,Doe,2002-07-07,0,Analyst,Finance,2024-03-10,85022.13117885441,9.676487171183403,0.019114889532520232,11,17,1.501746386232952,Good,1.0
Emily,Johnson,1996-07-23,1,Manager,HR,2020-11-04,100375.73552749367,2.4008319348543172,0.07838823795768748,12,12,1.9936854790905363,Poor,1.0
John,Johnson,1994-12-10,0,Analyst,IT,2023-04-11,50842.469216009944,2.630962392522555,0.16206065982466653,7,16,5.217864732967467,Good,1.0
Alex,Doe,2001-10-02,1,Developer,IT,2023-07-18,32004.520956050146,8.822094528529313,0.11082574324209127,21,15,9.750067382947218,Good,0.0
Alex,Smith,1981-08-31,0,Developer,HR,2023-07-01,55914.06846838971,2.6697337773194727,0.1303359589756854,23,6,7.192274670567832,Good,1.0
Emily,Doe,1989-08-25,0,Manager,Finance,2022-02-08,62082.900376300866,2.4649849092283187,0.09782680634318144,22,4,4.837654508427756,Average,1.0
Emily,Williams,1981-07-18,0,Developer,Finance,2024-03-16,87164.12899775416,9.185998855934823,0.0036064019650460023,16,10,8.086139635687363,Good,1.0
Alex,Williams,1994-07-18,1,Developer,HR,2024-05-28,89552.3971522353,8.35261918654836,0.02551529378333859,23,10,6.353494424987536,Average,1.0
Emily,Johnson,1998-06-10,0,Developer,Finance,2023-08-15,88338.82597037003,4.718750309225179,0.08112387805108848,11,15,1.6038435936689086,Poor,1.0
Alex,Johnson,2006-05-16,0,Developer,Finance,2024-02-13,91545.87275808252,8.128401319440652,0.05854830971663199,20,9,5.390405536436929,Good,0.0
Alex,Doe,1987-10-20,1,Developer,HR,2021-11-26,55818.01874845146,3.4172164389966992,0.1722125872959439,20,5,7.098500638896347,Average,1.0
John,Doe,2000-06-09,1,Manager,HR,2020-03-07,58141.439852501295,1.9532412066589617,0.0037293172829565794,16,1,7.8651914758822485,Good,0.0
Alex,Johnson,2004-08-24,1,Analyst,HR,2021-02-05,84124.82873836074,6.899081108442077,0.001733817969026208,10,4,1.5966116870189522,Good,1.0
John,Johnson,1991-04-03,1,Developer,Finance,2019-08-21,107510.90045343472,2.3921636336637504,0.0903094045634849,21,14,1.7156774196684887,Good,1.0
Emily,Doe,1975-08-29,0,Developer,IT,2022-11-10,81447.29561767193,9.125889823566963,0.07889692626950107,5,11,7.8312524324608255,Good,0.0
Jane,Doe,1986-04-23,0,Analyst,IT,2022-07-03,106357.595378746,1.183614496193857,0.12089779645169191,28,6,4.87444225088359,Average,0.0
Jane,Smith,1985-09-11,0,Manager,IT,2022-06-01,102807.99746523377,8.203277696098109,0.0914047904385251,14,10,6.4383356438823265,Poor,1.0
John,Williams,1975-07-06,1,Developer,IT,2020-08-08,74675.90295093757,3.754008762248507,0.18544129295816622,0,11,6.860592646692564,Poor,1.0
Emily,Williams,1966-12-07,0,Developer,Finance,2023-04-26,44017.646057897684,8.923797125862443,0.08674474056628421,5,18,1.3205093524555733,Poor,1.0
Jane,Smith,1964-09-27,1,Developer,Finance,2021-07-28,52700.08208075569,8.296574187073714,0.18943412336867882,9,14,5.478845990546963,Average,0.0
Alex,Johnson,1973-02-11,0,Manager,Finance,2021-05-20,43356.152683759385,4.589572707522736,0.18088028730339048,12,12,9.884930093480271,Poor,0.0
Jane,Smith,1978-07-07,0,Manager,HR,2024-05-03,84558.20282492987,5.713826468975649,0.004896053162639991,0,11,1.1070804902064006,Average,1.0
John,Smith,1974-03-15,0,Analyst,IT,2020-11-09,61486.52124817694,6.647555387815896,0.15688162332364075,0,11,5.539789357436917,Poor,1.0
Alex,Smith,1987-10-18,0,Developer,HR,2023-08-14,56054.80786077477,6.9771316535501535,0.08531838021087867,9,18,8.607030023446658,Good,1.0
John,Williams,1969-09-23,1,Developer,IT,2022-02-07,93068.28006957444,7.540034223323913,0.1885205400969494,11,11,6.610513483243428,Good,1.0
Emily,Williams,1998-03-26,1,Analyst,IT,2022-12-18,96899.9622209091,3.2686289816515437,0.09083349403355277,7,8,9.838696407720677,Average,0.0
Alex,Williams,1981-05-11,0,Analyst,Finance,2023-02-24,55394.002563252536,3.099265221397528,0.14681470620117562,11,19,7.845952078212458,Good,0.0
John,Johnson,1976-04-05,1,Developer,HR,2023-09-13,104888.52624748035,4.251397495653906,0.042672613606594245,5,15,7.629866877023091,Average,0.0
Jane,Williams,1969-09-29,0,Manager,Finance,2022-10-20,36310.62411722907,1.236679540162017,0.052205733058689856,8,16,9.168547476027046,Poor,0.0
Alex,Smith,1965-12-10,1,Analyst,HR,2022-05-14,60524.80792725304,1.9995697295348922,0.055713590641131884,13,11,4.1611944905499545,Average,1.0
Emily,Smith,2005-02-22,0,Analyst,Finance,2020-02-02,40534.05654356935,2.664334168955357,0.02271746347573498,25,4,9.681605700553161,Average,1.0
Emily,Williams,1972-06-28,1,Manager,Finance,2021-03-27,41389.078007673954,5.289584106794863,0.15272305979233136,7,5,5.327075513617546,Average,1.0
Jane,Williams,1978-05-08,1,Manager,HR,2024-04-01,76974.14676581192,2.3980897225901523,0.133322677318857,6,15,1.7837384463228576,Average,1.0
Emily,Doe,1991-02-12,1,Developer,Finance,2020-08-29,58263.960271587974,5.136395946744012,0.04736258549075385,23,5,2.1446420826925983,Poor,1.0
Jane,Smith,2004-04-21,0,Developer,IT,2024-01-27,105773.7607031328,6.250798136647016,0.012311335519999855,23,5,5.603825748113126,Poor,0.0
Alex,Williams,1991-03-26,0,Developer,HR,2023-12-11,34424.26712592848,6.161496264416944,0.17072598570559142,29,1,1.1713906834686263,Average,0.0
Alex,Smith,1987-08-27,1,Developer,IT,2019-09-06,112810.24319903659,5.232666004224173,0.005799348867189602,8,11,4.966887229078321,Poor,0.0
Alex,Johnson,1979-05-23,1,Developer,HR,2021-12-19,51488.9304603576,8.520083187141115,0.156783916973508,27,13,7.5124849398215625,Good,0.0
Emily,Johnson,1981-04-26,0,Developer,Finance,2023-03-20,42057.73800748031,7.043606265529337,0.0008719159913160857,10,10,1.8539580713281718,Average,0.0
Alex,Johnson,1985-03-19,1,Developer,IT,2023-08-16,114452.54402664155,9.22740815488151,0.10928420247202056,11,5,1.5482100418437437,Good,0.0
Emily,Williams,1977-09-18,1,Manager,HR,2020-07-05,118242.3718004764,5.444623132674052,0.0019400709846084442,8,8,1.4669386983459298,Good,0.0
John,Johnson,1965-10-07,0,Manager,IT,2020-01-24,100246.96224813195,7.79893545264023,0.1213439159564464,26,13,6.742029116946233,Good,1.0
Jane,Smith,1980-09-08,0,Manager,HR,2022-07-28,31757.03136281947,8.476206446782125,0.028820792606593204,28,11,4.994052213541021,Poor,1.0
Emily,Doe,1978-05-01,0,Developer,IT,2021-01-24,75204.73781358486,7.4934025581850525,0.0011856430673756304,13,5,8.62665521436313,Average,1.0
Alex,Williams,1986-08-13,1,Analyst,HR,2023-01-15,48544.3704191601,2.3279666214582995,0.159389551115045,7,7,4.503397571281434,Average,1.0
Alex,Williams,1985-01-31,0,Analyst,HR,2021-10-01,102911.28849469713,3.3954254744605885,0.04302411940920819,4,12,3.2117528096729906,Good,1.0
Jane,Doe,1977-08-26,1,Manager,Finance,2021-05-10,60528.30881447262,3.9041533637003822,0.1289812647729834,4,17,4.067947139431213,Average,1.0
Alex,Johnson,1985-12-18,0,Analyst,HR,2020-09-09,99764.48356760433,8.23271632438324,0.10632014980357869,15,5,4.830070291465164,Poor,0.0
Emily,Doe,1993-04-08,0,Manager,HR,2023-02-27,45140.77588833148,7.244608476450397,0.129079734862497,12,6,4.352747075225154,Good,0.0
John,Doe,2005-08-06,1,Manager,Finance,2019-08-16,31025.070127969753,7.268564651292002,0.0752083582218313,11,17,5.613243641624228,Poor,0.0
John,Johnson,1991-01-12,0,Analyst,Finance,2022-04-21,115658.89645280941,8.116957573588307,0.07478557394135676,19,4,1.3710503259915434,Good,0.0
John,Johnson,1971-06-28,1,Developer,IT,2023-03-26,82040.68075525624,5.483167067655823,0.11590727382999622,5,13,5.124548947476458,Poor,0.0
John,Doe,1973-01-12,0,Manager,Finance,2020-05-23,103163.55648545433,1.3498632731502038,0.13178855878694856,18,18,8.843911126373138,Poor,1.0
Emily,Johnson,2004-08-16,0,Manager,HR,2021-08-22,119729.1452531296,4.830002899270458,0.06964612794147373,25,18,8.499468745258818,Average,0.0
Jane,Williams,2000-05-06,0,Manager,IT,2023-07-13,49054.51006157691,2.30757408771208,0.06325846974512488,21,17,3.311484171103528,Good,0.0
Jane,Smith,1968-11-23,1,Manager,HR,2023-11-22,103719.6593559919,5.924148783120105,0.00815700268710362,13,7,6.179945570479929,Good,0.0
Jane,Williams,2004-03-30,0,Manager,HR,2022-12-22,82294.18421555235,9.498066214278305,0.16236262138915572,27,15,5.5394263386889016,Poor,1.0
Jane,Smith,2003-06-09,1,Analyst,Finance,2022-06-27,107189.43573380308,3.396101450660213,0.1029053873164481,10,18,4.329989973639797,Poor,1.0
Emily,Williams,1978-03-06,0,Analyst,IT,2020-10-11,93494.05937207711,7.712778145287997,0.15893611510216143,2,0,4.970045476885003,Good,0.0
John,Doe,1995-02-02,0,Analyst,IT,2019-12-29,68967.57448557357,1.6392211088439397,0.0975753211996119,23,7,5.618979782450369,Good,1.0
Emily,Doe,1975-02-06,1,Analyst,HR,2023-05-18,99441.42953959478,5.704243966400833,0.03161846745656976,6,9,2.6953140886036278,Average,1.0
John,Doe,1996-08-20,1,Developer,IT,2022-11-30,53904.85118997734,7.339176608249171,0.1605531342924076,14,2,1.3763946140781882,Poor,1.0
Emily,Smith,1994-08-04,0,Analyst,Finance,2020-02-11,52552.34189347735,4.579560780604501,0.08562271394944834,6,12,9.648137387160634,Average,0.0
Alex,Smith,1991-08-08,0,Manager,Finance,2022-08-22,52015.46466470395,7.71517880414778,0.10416311722881644,19,9,7.989461558167515,Good,0.0
Jane,Johnson,1980-09-24,1,Developer,Finance,2020-09-16,114488.4114447383,5.805355964491909,0.11918959015852287,9,17,2.532422234157348,Average,0.0
Emily,Johnson,2002-08-08,0,Developer,IT,2022-07-04,78976.21043477583,5.891228829832269,0.09943076317657434,9,19,5.46467930650478,Good,1.0
Alex,Doe,1985-02-18,0,Developer,IT,2021-06-21,66161.43033000274,9.180828027233778,0.1275860979159331,18,13,4.317062221249424,Poor,0.0
Jane,Doe,1966-05-04,0,Developer,IT,2022-05-14,53930.57178245358,4.945958604653727,0.006058645295925125,29,10,6.596421081313742,Poor,0.0
Jane,Johnson,2005-10-14,1,Developer,Finance,2024-02-01,47234.406893772204,2.5057124199383507,0.036238891893836535,23,1,5.1353497094514875,Poor,0.0
John,Doe,1979-01-30,0,Developer,Finance,2022-07-02,31407.89657766907,9.404729162071654,0.16195770573762094,29,5,1.8395864624977167,Average,1.0
Emily,Johnson,1993-07-14,0,Manager,Finance,2024-03-22,69864.34095609924,6.393642096794308,0.09526765869887324,2,16,1.6847625408895652,Average,0.0
Jane,Smith,1982-01-16,0,Manager,IT,2023-03-09,114779.23021954845,1.5788730087422516,0.08047410790827488,10,15,3.8633696722374404,Poor,0.0
Jane,Williams,1970-05-20,0,Manager,HR,2023-08-23,65327.357857604446,3.622459474186589,0.1645472972086863,10,18,5.513026778575055,Poor,1.0
Emily,Williams,2004-08-16,0,Developer,HR,2021-02-06,41032.48408564647,9.351407811133194,0.09081931867550733,9,10,2.3865548757458317,Poor,1.0
Emily,Johnson,2005-11-13,1,Manager,IT,2023-09-05,92877.20304887605,7.335423165950478,0.09850437080410168,17,13,3.417392453509773,Average,0.0
Alex,Williams,1967-11-30,1,Analyst,Finance,2024-04-23,57373.97290369186,7.937330694978891,0.06544423663229078,19,5,2.5215197422033517,Good,1.0
Jane,Williams,1969-08-04,0,Analyst,Finance,2023-11-27,59771.549530293894,2.6079652480519266,0.15306648618690882,18,10,6.099076029071264,Good,1.0
Jane,Smith,1970-01-16,1,Developer,Finance,2023-07-26,50241.53734966401,1.689496878350019,0.1621032973172744,3,3,6.802050574650559,Good,0.0
Emily,Smith,1984-09-05,0,Manager,IT,2019-10-02,103423.84709366702,9.413190727061496,0.16818476875469202,28,13,6.483733470608566,Average,0.0
Emily,Smith,1968-02-17,0,Manager,Finance,2023-05-04,81628.78826898814,5.003249455529036,0.1336977241966808,4,5,8.212751298177643,Good,1.0
John,Johnson,1983-10-16,0,Analyst,IT,2022-09-10,42506.39147240246,3.2717243167890415,0.14635521900753448,16,6,4.162203411894341,Good,1.0
Emily,Johnson,1988-05-26,0,Manager,IT,2023-12-21,102451.5923911165,4.328997630833124,0.1297068318066685,26,19,2.8869482990053035,Average,1.0
Jane,Doe,1974-02-28,0,Analyst,HR,2022-12-28,117963.21546998723,8.59228251034186,0.035650028791592674,5,7,4.066001387395701,Poor,1.0
John,Johnson,1979-01-16,0,Developer,IT,2022-02-23,94988.77016410927,2.5676576926121504,0.11804623948127176,5,13,4.094682179883214,Good,0.0
John,Doe,1994-01-12,0,Manager,Finance,2020-07-05,97716.22083475205,8.775129846647019,0.1302395424190693,15,18,2.011446774358385,Average,1.0
Alex,Johnson,1975-01-31,1,Developer,HR,2022-04-24,105193.75400789666,2.4638699637091053,0.1708691965565431,16,9,5.680744148949255,Poor,0.0
Jane,Doe,1990-10-16,1,Analyst,HR,2022-03-17,102812.94295565988,3.207742453531731,0.1230456405600407,27,15,6.694264372631617,Average,0.0
Emily,Doe,1999-08-06,0,Manager,Finance,2022-01-08,66850.31438645782,8.886825729239579,0.05959595893245391,16,18,3.705900765046697,Poor,0.0
John,Johnson,1975-11-22,0,Analyst,Finance,2020-06-17,71592.64259429107,5.94229613717306,0.18982249137764942,4,6,1.072973771975919,Poor,1.0
John,Williams,2003-08-01,0,Analyst,HR,2019-09-13,56460.304973545775,6.039037913823544,0.060183814633083754,9,16,4.664563647389878,Average,0.0
John,Williams,1974-12-10,0,Manager,IT,2023-10-07,90387.72385372064,7.7854391599728165,0.022078846849986757,28,15,1.6378453058938622,Poor,1.0
Emily,Smith,1980-05-31,1,Developer,Finance,2021-06-12,49175.16156597056,6.5448308903499415,0.07504928171881008,12,15,4.891567241665809,Average,0.0
Jane,Williams,1998-04-14,0,Developer,IT,2021-12-15,119954.67153768495,3.3676274245018707,0.11521617580289877,19,15,2.4816452190887364,Average,1.0
Emily,Smith,1986-12-26,1,Analyst,HR,2022-01-11,64191.04700904336,5.2831569472588065,0.008914008142526164,8,17,3.9087465879190253,Good,1.0
Emily,Williams,1997-08-18,1,Analyst,IT,2021-08-24,90588.38214142284,8.426736413251211,0.06097587147824142,0,17,7.153295911521587,Good,1.0
John,Williams,1991-09-21,1,Developer,IT,2024-07-13,113320.96945451116,9.183385391098067,0.10243399118677743,22,15,5.185317922576055,Average,0.0
Alex,Williams,1969-07-20,0,Developer,Finance,2020-04-08,37005.52377994626,4.362711868834518,0.1377535031918303,2,9,1.0700557324207045,Poor,1.0
Alex,Johnson,1996-12-10,1,Analyst,IT,2020-12-31,87389.76415337317,3.6645745664132727,0.142084943277356,12,5,8.487910477993125,Average,0.0
John,Johnson,1990-03-24,1,Analyst,Finance,2021-06-27,49326.16126094069,5.6499783385948685,0.1472034736730672,15,13,9.36118797145121,Good,1.0
